z_m,x_focus_cm,IR_max_z,delta_n_rot_max_z,delta_n_rot_applied_max_z,dphi_rot_max_abs_z,dphi_rot_applied_max_abs_z,alpha_R_raw_max_z,alpha_R_applied_max_z
9.999999747378752e-05,-94.99000000025262,1281283367895040.0,2.9469518381119997e-08,2.9469518381119997e-08,2.31515532505e-05,2.31515532505e-05,0.00010958044731523842,0.00010958044731523842
0.00019999999494757503,-94.98000000050524,1281664412024832.0,2.9478281149408758e-08,2.9478281149408758e-08,2.3158438125392422e-05,2.3158438125392422e-05,0.00010960356303257868,0.00010960356303257868
0.0003000000142492354,-94.96999999857508,1282120215429120.0,2.94887652074749e-08,2.94887652074749e-08,2.3166674509411678e-05,2.3166674509411678e-05,0.0001096266569220461,0.0001096266569220461
0.00039999998989515007,-94.96000000101048,1282629169053696.0,2.9500471399046546e-08,2.9500471399046546e-08,2.3175871319836006e-05,2.3175871319836006e-05,0.0001096497944672592,0.0001096497944672592
0.0005000000237487257,-94.94999999762513,1283161208127488.0,2.9512708721313174e-08,2.9512708721313174e-08,2.3185484678833745e-05,2.3185484678833745e-05,0.00010967292473651469,0.00010967292473651469
0.0006000000284984708,-94.93999999715015,1283689220669440.0,2.9524851896667315e-08,2.9524851896667315e-08,2.3195025278255343e-05,2.3195025278255343e-05,0.0001096960695576854,0.0001096960695576854
0.000699999975040555,-94.93000000249594,1284192537149440.0,2.9536428414189686e-08,2.9536428414189686e-08,2.320411840628367e-05,2.320411840628367e-05,0.00010971918527502567,0.00010971918527502567
0.0007999999797903001,-94.92000000202097,1284672902397952.0,2.9547477353730756e-08,2.9547477353730756e-08,2.321279862371739e-05,2.321279862371739e-05,0.00010974236647598445,0.00010974236647598445
0.0008999999845400453,-94.910000001546,1285179842756608.0,2.955913736002458e-08,2.955913736002458e-08,2.3221959054353647e-05,2.3221959054353647e-05,0.00010976554040098563,0.00010976554040098563
0.0010000000474974513,-94.89999999525025,1285696446791680.0,2.9571017634566488e-08,2.9571017634566488e-08,2.323129228898324e-05,2.323129228898324e-05,0.00010978869249811396,0.00010978869249811396
0.0010999999940395355,-94.89000000059605,1286167953670144.0,2.9581862293071026e-08,2.9581862293071026e-08,2.323981243534945e-05,2.323981243534945e-05,0.00010981186642311513,0.00010981186642311513
0.0012000000569969416,-94.8799999943003,1286585370804224.0,2.9591463501787985e-08,2.9591463501787985e-08,2.324735396541655e-05,2.324735396541655e-05,0.00010983509127981961,0.00010983509127981961
0.0013000000035390258,-94.8699999996461,1287031913185280.0,2.9601734397033397e-08,2.9601734397033397e-08,2.325542300241068e-05,2.325542300241068e-05,0.00010985827975673601,0.00010985827975673601
